"Run Fondo";"nombre_fm";"fecha";"nemotecnico_inst";"nombre_emisor";"codigo_pais_em";"tipo_inst";"fecha_venc";"situacion_inst";"clasif_riesgo";"nombre_grupo_emp";"cant_unidades";"tipo_unidades";"tir";"valor_par";"valor_relevante";"cod_valorizacion";"base_tasa";"tipo_interes";"valorizacion_cierre";"cod_moneda_liq";"cod_pais_trans";"porc_capital_em";"porc_total_act_em";"porc_total_act_fondo"
"8458";EUROAMERICA USA;2023-01-31;IVV;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;906.00;CA;;;328395.57;3;0;NA;297526;PROM;US;0.000;0.000;0.276
"8458";EUROAMERICA USA;2023-01-31;IYJ;ISHARES DJ US INDUSTRIAL SEC;US;ETFA;;1;NA;NA;18232.00;CA;;;82245.67;3;0;NA;1499503;PROM;US;0.242;0.000;1.389
"8458";EUROAMERICA USA;2023-01-31;MOAT;VANECK MORNINGSTAR WIDE MOAT;US;ETFA;;1;NA;NA;73128.00;CA;;;58386.71;3;0;NA;4269703;PROM;US;0.000;0.000;3.955
"8458";EUROAMERICA USA;2023-01-31;SPY;SPDR TRUST SERIES I;US;ETFA;;1;NA;NA;5235.00;CA;;;326923.73;3;0;NA;1711446;PROM;US;0.001;0.000;1.585
"8458";EUROAMERICA USA;2023-01-31;UCAP;OSSIAM SHILLER BRLY CAPE USD;LU;ETFA;;1;NA;NA;4900.00;CA;;;879966.77;3;0;NA;4311837;PROM;LU;0.000;0.000;3.994
"8458";EUROAMERICA USA;2023-01-31;VDC;VANGUARD CONSUMER STAPLES ETF;US;ETFA;;1;NA;NA;14867.00;CA;;;153826.59;3;0;NA;2286940;PROM;US;0.060;0.000;2.118
"8458";EUROAMERICA USA;2023-01-31;VFH;VANGUARD S&P 500 ETF;US;ETFA;;1;NA;NA;44115.00;CA;;;71749.82;3;0;NA;3165243;PROM;US;0.004;0.000;2.932
"8458";EUROAMERICA USA;2023-01-31;VHT;VANGUARD HEALTH CARE ETF;US;ETFA;;1;NA;NA;39073.00;CA;;;197917.22;3;0;NA;7733220;PROM;US;0.126;0.000;7.163
"8458";EUROAMERICA USA;2023-01-31;VOO;VANGUARD S&P 500 ETF;US;ETFA;;1;NA;NA;35605.00;CA;;;300350.32;3;0;NA;10693973;PROM;US;0.013;0.000;9.906
"8458";EUROAMERICA USA;2023-01-31;VOX;VANGUARD TELECOM SERVICE ETF;US;ETFA;;1;NA;NA;81177.00;CA;;;76084.89;3;0;NA;6176343;PROM;US;0.419;0.000;5.721
"8458";EUROAMERICA USA;2023-01-31;XLB;MATERIALS SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;22686.00;CA;;;68082.30;3;0;NA;1544515;PROM;US;0.066;0.000;1.431
"8458";EUROAMERICA USA;2023-01-31;XLE;ENERGY SELECT SECTOR SPDR FUND;US;ETFA;;1;NA;NA;64180.00;CA;;;72328.90;3;0;NA;4642069;PROM;US;0.067;0.000;4.300
"8479";TOP USA;2023-01-31;PIMINIA ID EQUITY;PIMCO GIS INCOME FUND;IE;CFME;;1;NA;NA;1265009.24;CU;;;13125.85;3;0;NA;16604322;CU;IE;0.000;0.000;36.612
"8480";ACCIONES USA;2023-01-31;AMD US EQUIT;ADVANCED MICRO DVCS INC.;US;ACE;;1;NA;"0";28604.00;PROM;;;60441.64;3;0;NA;1728873;PROM;US;0.002;0.001;4.751
"8480";ACCIONES USA;2023-01-31;AMZN US Equi;AMAZON COM INC;US;ACE;;1;NA;"0";20160.00;PROM;;;82945.40;3;0;NC;1672179;PROM;US;0.005;0.000;4.595
"8480";ACCIONES USA;2023-01-31;CDNS US EQUI;CADENCE DESIGN SYS INC;US;ACE;;1;NA;"0";5446.00;PROM;;;147046.51;3;0;NA;800815;PROM;US;0.002;0.002;2.201
"8480";ACCIONES USA;2023-01-31;CHD US Equit;CHURCH & DWIGHT INC.;US;ACE;;1;NA;"0";8043.00;PROM;;;65034.08;3;0;NC;523069;PROM;US;0.006;0.002;1.437
"8480";ACCIONES USA;2023-01-31;COST US Equi;COSTCO WHOLESALE CORP;US;ACE;;1;NA;"0";1925.00;PROM;;;411099.68;3;0;NC;791367;PROM;US;0.000;0.000;2.175
"8480";ACCIONES USA;2023-01-31;DHR US Equit;DANAHER CORP;US;ACE;;1;NA;"0";6755.00;PROM;;;212635.55;3;0;NC;1436353;PROM;US;0.001;0.001;3.947
"8480";ACCIONES USA;2023-01-31;EL US Equity;ESTEE LAUDER CO.;US;ACE;;1;NA;"0";5010.00;PROM;;;222849.90;3;0;NC;1116478;PROM;US;0.002;0.005;3.068
"8480";ACCIONES USA;2023-01-31;EW US EQUITY;EDWARDS LIFESCIENCES;US;ACE;;1;NA;"0";26500.00;PROM;;;61688.28;3;0;NC;1634739;PROM;US;0.004;0.002;4.492
"8480";ACCIONES USA;2023-01-31;AAPL US Equi;APPLE COMPUTER INC.;US;ACE;;1;NA;"0";27300.00;PROM;;;116049.56;3;0;NC;3168153;PROM;US;0.001;0.000;8.706
"8480";ACCIONES USA;2023-01-31;ABT US EQUIT;ABBOTT LABORATORIES.;US;ACE;;1;NA;"0";8390.00;PROM;;;88913.15;3;0;NC;745981;PROM;US;0.000;0.000;2.050
"8480";ACCIONES USA;2023-01-31;GOOG US Equi;GOOGLE INC-CL C;US;ACE;;1;NA;"0";32770.00;PROM;;;80323.44;3;0;NC;2632199;PROM;US;0.010;0.000;7.233
"8480";ACCIONES USA;2023-01-31;HD US Equity;HOME DEPOT INC;US;ACE;;1;NA;"0";4109.00;PROM;;;260723.45;3;0;NC;1071313;PROM;US;0.000;0.000;2.944
"8480";ACCIONES USA;2023-01-31;ISRG US EQUI;Intuitive Surgical Inc;US;ACE;;1;NA;"0";6760.00;PROM;;;197603.55;3;0;NC;1335800;PROM;US;0.006;0.001;3.671
"8480";ACCIONES USA;2023-01-31;JPM US Equit;J. P. MORGAN CHASE & CO.;US;ACE;;1;NA;JP MORGAN FUNDS;4840.00;PROM;;;112567.03;3;0;NC;544824;PROM;US;0.000;0.000;1.497
"8480";ACCIONES USA;2023-01-31;MA US Equity;MASTERCARD INC-CLASS A;US;ACE;;1;NA;"0";3735.00;PROM;;;298066.17;3;0;NC;1113277;PROM;US;0.000;0.000;3.059
"8480";ACCIONES USA;2023-01-31;MCO US EQUIT;MOODYS CORP COM;US;ACE;;1;NA;"0";2910.00;PROM;;;259581.37;3;0;NC;755382;PROM;US;0.002;0.001;2.076
"8480";ACCIONES USA;2023-01-31;MSFT US Equi;MICROSOFT CORPORATION.;US;ACE;;1;NA;"0";13575.00;PROM;;;199308.63;3;0;NC;2705615;PROM;US;0.000;0.000;7.435
"8480";ACCIONES USA;2023-01-31;NKE US Equit;NIKE INC -CL B;US;ACE;;1;NA;"0";9970.00;PROM;;;102408.97;3;0;NC;1021017;PROM;US;0.001;0.000;2.806
"8480";ACCIONES USA;2023-01-31;NVDA US EQUI;NVIDIA CORP.;US;ACE;;1;NA;"0";15220.00;PROM;;;157132.18;3;0;NC;2391552;PROM;US;0.002;0.000;6.572
"8480";ACCIONES USA;2023-01-31;ODFL US EQUI;OLD DOMINIUM FREIGHT LINE INC;US;ACE;;1;NA;"0";2400.00;PROM;;;268018.27;3;0;NC;643244;PROM;US;0.002;0.002;1.768
"8480";ACCIONES USA;2023-01-31;PGR US Equit;PROGRESSIVE CORP;US;ACE;;1;NA;"0";21742.00;PROM;;;109663.58;3;0;NC;2384306;PROM;US;0.004;0.004;6.552
"8480";ACCIONES USA;2023-01-31;RSG US Equit;REPUBLIC SERVICES INC;US;ACE;;1;NA;"0";6047.00;PROM;;;100390.23;3;0;NC;607060;PROM;US;0.002;0.001;1.668
"8480";ACCIONES USA;2023-01-31;SHW US Equit;SHERWIN-WILLIAMS CO/THE;US;ACE;;1;NA;"0";6082.00;PROM;;;190284.61;3;0;NC;1157311;PROM;US;0.007;0.002;3.180
"8480";ACCIONES USA;2023-01-31;SPGI US EQUI;S&P Global Inc;US;ACE;;1;NA;"0";5090.00;PROM;;;301556.74;3;0;NC;1534924;PROM;US;0.002;0.001;4.218
"8480";ACCIONES USA;2023-01-31;UNP US Equit;UNION PACIFIC CORP;US;ACE;;1;NA;"0";7460.00;PROM;;;164225.93;3;0;NC;1225125;PROM;US;0.001;0.002;3.366
"8480";ACCIONES USA;2023-01-31;V US Equity;VISA INC-CLASS A SHARES;US;ACE;;1;NA;"0";6000.00;PROM;;;185153.30;3;0;NC;1110920;PROM;US;0.000;0.001;3.053
"8488";GO SELECTAS USA;2023-01-31;SPY US;SPDR S&P 500 ETF TRU SPDR S&P;US;ETFA;;1;NA;NA;3438.00;PROM;;;326923.73;3;0;NA;1123964;PROM;US;0.000;0.410;1.023
"8488";GO SELECTAS USA;2023-01-31;SANNAMU LX;SANTANDER GO NORTH AMERICAN EQ;LU;CFME;;1;NA;NA;1462269.35;PROM;;;72911.12;3;0;NA;106615696;PROM;LU;48.986;45.591;97.024
"8515";USA;2023-01-31;SPXS;SOURCE S&P 500 UCITS ETF;US;ETFA;;1;NA;NA;19934.00;PROM;;;775.67;3;0;NA;15462;PROM;US;0.129;0.000;19.871
"8515";USA;2023-01-31;VOO;VANGUARD GROWTH ETF;US;ETFA;;1;NA;NA;35481.00;PROM;;;373.44;3;0;NA;13250;PROM;US;0.005;0.000;17.029
"8515";USA;2023-01-31;VUSD;VANGUARD S&P 500 ETF IS A UCIT;US;ETFA;;1;NA;NA;40004.00;PROM;;;76.70;3;0;NA;3068;PROM;US;0.011;0.000;3.943
"8515";USA;2023-01-31;SPY;SPDR Trust ETF;US;ETFA;;1;NA;NA;7653.00;PROM;;;406.48;3;0;NA;3111;PROM;US;0.001;0.000;3.998
"8515";USA;2023-01-31;IVV;iShares S&P 500 Index Fund ETF;US;ETFA;;1;NA;NA;19092.00;PROM;;;408.31;3;0;NA;7795;PROM;US;0.003;0.000;10.018
"8515";USA;2023-01-31;BBUS;JPMORGAN BETABUILDERS US EQUIT;US;ETFA;;1;NA;NA;42726.00;PROM;;;72.95;3;0;NA;3117;PROM;US;0.233;0.000;4.006
"8515";USA;2023-01-31;CSSPX;ISHARES CORE S&P 500 UCITS E;US;ETFA;;1;NA;NA;44306.00;PROM;;;418.80;3;0;NA;18555;PROM;US;0.034;0.000;23.847
"8515";USA;2023-01-31;S5USAS;UBS ETF (IE) S&P 500 SF;US;ETFA;;1;NA;NA;172189.00;PROM;;;76.25;3;0;NA;13129;PROM;US;8.146;0.000;16.873
"8712";ESTADOS UNIDOS;2023-01-31;XLF;SPDR Financial Select Sector S;US;ETFA;;1;NA;NA;289345.00;PROM;;;29404.48;3;0;NA;8508039;PROM;US;0.031;0.000;9.033
"8712";ESTADOS UNIDOS;2023-01-31;SPY;SPDR Trust ETF;US;ETFA;;1;NA;NA;107.00;PROM;;;326923.73;3;0;NA;34981;PROM;US;0.000;0.000;0.037
"8712";ESTADOS UNIDOS;2023-01-31;SPXS;SOURCE S&P 500 UCITS ETF;US;ETFA;;1;NA;NA;21982.00;PROM;;;623855.87;3;0;NA;13713600;PROM;US;0.143;0.000;14.560
"8712";ESTADOS UNIDOS;2023-01-31;XLB;SPDR Materials Select Sector S;US;ETFA;;1;NA;NA;30089.00;PROM;;;68082.30;3;0;NA;2048528;PROM;US;0.040;0.000;2.175
"8712";ESTADOS UNIDOS;2023-01-31;XLU;SPDR Utilities Select Sector S;US;ETFA;;1;NA;NA;36254.00;PROM;;;55567.71;3;0;NA;2014552;PROM;US;0.016;0.000;2.139
"8712";ESTADOS UNIDOS;2023-01-31;XLE;SPDR Energy Select Sector SPDR;US;ETFA;;1;NA;NA;49284.00;PROM;;;72328.90;3;0;NA;3564658;PROM;US;0.010;0.000;3.785
"8712";ESTADOS UNIDOS;2023-01-31;XLY;SPDR Consumer Discretionary Se;US;ETFA;;1;NA;NA;66199.00;PROM;;;119596.44;3;0;NA;7917165;PROM;US;0.068;0.000;8.406
"8712";ESTADOS UNIDOS;2023-01-31;XLRE;STATE STREET CORP;US;ETFA;;1;NA;NA;66392.00;PROM;;;32645.73;3;0;NA;2167415;PROM;US;0.051;0.000;2.301
"8712";ESTADOS UNIDOS;2023-01-31;XLI;INDUSTRIAL SELECT SECTOR SPDR.;US;ETFA;;1;NA;NA;70080.00;PROM;;;81915.92;3;0;NA;5740668;PROM;US;0.051;0.000;6.095
"8712";ESTADOS UNIDOS;2023-01-31;DGRW;WISDOMTREE U.S.QUALITY DIVI;US;ETFA;;1;NA;NA;74809.00;PROM;;;50203.16;3;0;NA;3755648;PROM;US;0.059;0.000;3.987
"8712";ESTADOS UNIDOS;2023-01-31;XLP;SPDR Consumer Staples Select S;US;ETFA;;1;NA;NA;81483.00;PROM;;;59307.61;3;0;NA;4832562;PROM;US;0.035;0.000;5.131
"8712";ESTADOS UNIDOS;2023-01-31;XLV;SPDR Health Care Select Sector;US;ETFA;;1;NA;NA;104370.00;PROM;;;107258.78;3;0;NA;11194599;PROM;US;0.034;0.000;11.885
"8712";ESTADOS UNIDOS;2023-01-31;JQUA;JPMORGAN US QUALITY FACTOR;US;ETFA;;1;NA;NA;115462.00;PROM;;;32718.11;3;0;NA;3777698;PROM;US;0.601;0.000;4.011
"8712";ESTADOS UNIDOS;2023-01-31;XLC;COMM SERV SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;128925.00;PROM;;;44299.74;3;0;NA;5711344;PROM;US;0.076;0.000;6.064
"8712";ESTADOS UNIDOS;2023-01-31;XLK;SPDR Select Sector Technology;US;ETFA;;1;NA;NA;171958.00;PROM;;;109349.91;3;0;NA;18803592;PROM;US;0.057;0.000;19.964
"8987";INDEX FUND US;2023-01-31;HUM US;HUMANA INC;US;ACE;;1;NA;NA;399.00;PROM;;;511.28;3;0;NA;204;PROM;US;0.001;0.000;0.248
"8987";INDEX FUND US;2023-01-31;SHW US;Sherwing Williams Co;US;ACE;;1;NA;NA;776.00;PROM;;;237.11;3;0;NA;184;PROM;US;0.008;0.001;0.224
"8987";INDEX FUND US;2023-01-31;SLB US;SCHLUMBERGER LTD;US;ACE;;1;NA;NA;4455.00;PROM;;;57.01;3;0;NA;254;PROM;US;0.002;0.001;0.309
"8915";USA;2023-01-31;S5USAS SW Equity;UBS ETF S&P 500 SF UCITS ETF;IE;ETFA;;1;NA;NA;121000.00;CA;;;61326.35;3;0;NA;7420488;PROM;US;0.000;5.719;19.574
"8915";USA;2023-01-31;CSPX LN Equity;ISHARES CORE S&P 500 UCITS ETF;IE;ETFA;;1;NA;NA;21900.00;CA;;;336776.16;3;0;NA;7375398;PROM;US;0.000;0.016;19.456
"8915";USA;2023-01-31;IVV US EQUITY;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;24600.00;CA;;;328395.57;3;0;NA;8078531;PROM;US;0.000;0.003;21.310
"8915";USA;2023-01-31;SPXS LN EQUITY;INVESCO S&P 500 UCITS ETF;GB;ETFA;;1;NA;NA;11800.00;CA;;;623855.87;3;0;NA;7361499;PROM;US;0.000;0.063;19.419
"8915";USA;2023-01-31;VUSD LN Equity;VANGUARD S&P 500 ETF;IE;ETFA;;1;NA;NA;120299.99;CA;;;61690.29;3;0;NA;7421341;PROM;US;0.000;0.027;19.577
"8987";INDEX FUND US;2023-01-31;AAPL US;APPLE COMPUTER INC.;US;ACE;;1;NA;NA;50619.00;PROM;;;144.29;3;0;NA;7304;PROM;US;0.014;0.002;8.874
"8987";INDEX FUND US;2023-01-31;ABBV US;ABBVIE INCCOM;US;ACE;;1;NA;NA;5569.00;PROM;;;147.60;3;0;NA;822;PROM;US;0.005;0.001;0.999
"8987";INDEX FUND US;2023-01-31;ABT US;ABBOTT LABORATORIES.;US;ACE;;1;NA;NA;5516.00;PROM;;;110.41;3;0;NA;609;PROM;US;0.002;0.001;0.740
"8987";INDEX FUND US;2023-01-31;ACN US;Accenture PLC;IE;ACE;;1;NA;NA;1992.00;PROM;;;279.12;3;0;NA;556;PROM;US;0.002;0.001;0.676
"8987";INDEX FUND US;2023-01-31;ADBE US;ADOBE SYSTEMS INC.;US;ACE;;1;NA;NA;1474.00;PROM;;;370.42;3;0;NA;546;PROM;US;0.004;0.002;0.663
"8987";INDEX FUND US;2023-01-31;ADI US;ANALOG DEVICES INC;US;ACE;;1;NA;NA;1620.00;PROM;;;171.60;3;0;NA;278;PROM;US;0.001;0.001;0.338
"8987";INDEX FUND US;2023-01-31;ADP US;AUTOMATIC DATA PROCESSING;US;ACE;;1;NA;NA;1309.00;PROM;;;225.36;3;0;NA;295;PROM;US;0.009;0.000;0.358
"8987";INDEX FUND US;2023-01-31;AMAT US;Applied Materials Inc;US;ACE;;1;NA;NA;2710.00;PROM;;;111.81;3;0;NA;303;PROM;US;0.002;0.001;0.368
"8987";INDEX FUND US;2023-01-31;AMD US;Advanced Micro Devices Inc;US;ACE;;1;NA;NA;5085.00;PROM;;;75.12;3;0;NA;382;PROM;US;0.005;0.003;0.464
"8987";INDEX FUND US;2023-01-31;AMGN US;AMGEN INC;US;ACE;;1;NA;NA;1685.00;PROM;;;252.23;3;0;NA;425;PROM;US;0.006;0.001;0.516
"8987";INDEX FUND US;2023-01-31;AMT US;AMERICAN TOWER CORP;US;OTROC;;1;NA;NA;1466.00;PROM;;;223.06;3;0;NA;327;PROM;US;0.004;0.000;0.397
"8987";INDEX FUND US;2023-01-31;AMZN US;AMAZON COM INC;US;ACE;;1;NA;NA;28880.00;PROM;;;103.12;3;0;NA;2978;PROM;US;0.002;0.001;3.618
"8987";INDEX FUND US;2023-01-31;APD US;AIR PRODUCTS & CHEMICALS INC;US;ACE;;1;NA;NA;699.00;PROM;;;320.46;3;0;NA;224;PROM;US;0.002;0.001;0.272
"8987";INDEX FUND US;2023-01-31;AVGO US;BROADCOM LTD;US;ACE;;1;NA;NA;1272.00;PROM;;;584.91;3;0;NA;744;PROM;US;0.003;0.001;0.904
"8987";INDEX FUND US;2023-01-31;AXP US;AMERICAN EXPRESS COMPANY;US;ACE;;1;NA;NA;2007.00;PROM;;;174.89;3;0;NA;351;PROM;US;0.002;0.000;0.426
"8987";INDEX FUND US;2023-01-31;BA US;BOEING CO;US;ACE;;1;NA;NA;1777.00;PROM;;;213.84;3;0;NA;380;PROM;US;0.003;0.000;0.462
"8987";INDEX FUND US;2023-01-31;BAC US;BANK OF AMERICA CORPORATION.;US;ACE;;1;NA;NA;22778.00;PROM;;;35.47;3;0;NA;808;PROM;US;0.000;0.000;0.982
"8987";INDEX FUND US;2023-01-31;BDX US;BECTON DICKINSON & CO;US;ACE;;1;NA;NA;898.00;PROM;;;251.67;3;0;NA;226;PROM;US;0.001;0.000;0.275
"8987";INDEX FUND US;2023-01-31;BKNG US;Booking Holdings Inc;US;ACE;;1;NA;NA;125.00;PROM;;;2432.00;3;0;NA;304;PROM;US;0.005;0.001;0.369
"8987";INDEX FUND US;2023-01-31;BLK US;BLACKROCK INC;US;ACE;;1;NA;NA;475.00;PROM;;;760.00;3;0;NA;361;PROM;US;0.001;0.000;0.439
"8987";INDEX FUND US;2023-01-31;BMY US;BRISTOL MYERS SQUIBB CO.;US;ACE;;1;NA;NA;6726.00;PROM;;;72.70;3;0;NA;489;PROM;US;0.001;0.000;0.594
"8987";INDEX FUND US;2023-01-31;BRK/B US;BERKSHIRE HATHAWAY INC-CL B;US;ACE;;1;NA;NA;4098.00;PROM;;;311.37;3;0;NA;1276;PROM;US;0.000;0.000;1.550
"8987";INDEX FUND US;2023-01-31;BX US;Blackstone Inc;US;ACE;;1;NA;NA;2210.00;PROM;;;95.93;3;0;NA;212;PROM;US;0.001;0.001;0.258
"8987";INDEX FUND US;2023-01-31;C US;CITIGROUP INC.;US;ACE;;1;NA;NA;6100.00;PROM;;;52.30;3;0;NA;319;PROM;US;0.000;0.000;0.388
"8987";INDEX FUND US;2023-01-31;CAT US;CATERPILLAR INC;US;ACE;;1;NA;NA;1663.00;PROM;;;251.95;3;0;NA;419;PROM;US;0.003;0.001;0.509
"8987";INDEX FUND US;2023-01-31;CB US;CHUBB CORP;CH;ACE;;1;NA;NA;1315.00;PROM;;;227.38;3;0;NA;299;PROM;US;0.001;0.000;0.363
"8987";INDEX FUND US;2023-01-31;CCI US;Crown Castle International Cor;US;OTROC;;1;NA;NA;1364.00;PROM;;;148.09;3;0;NA;202;PROM;US;0.002;0.001;0.245
"8987";INDEX FUND US;2023-01-31;CI US;CIGNA CORP;US;ACE;;1;NA;NA;961.00;PROM;;;317.38;3;0;NA;305;PROM;US;0.001;0.000;0.371
"8987";INDEX FUND US;2023-01-31;CL US;COLGATE PALMOLIVE CO;US;ACE;;1;NA;NA;2496.00;PROM;;;74.52;3;0;NA;186;PROM;US;0.019;0.001;0.226
"8987";INDEX FUND US;2023-01-31;CMCSA US;COMCAST CORP CL APERSHING LLC;US;ACE;;1;NA;NA;13871.00;PROM;;;39.36;3;0;NA;546;PROM;US;0.001;0.000;0.663
"8987";INDEX FUND US;2023-01-31;CME US;CME GROUP INC/IL;US;ACE;;1;NA;NA;1132.00;PROM;;;176.68;3;0;NA;200;PROM;US;0.001;0.000;0.243
"8987";INDEX FUND US;2023-01-31;COP US;CONOCOPHILLIPS;US;ACE;;1;NA;NA;4010.00;PROM;;;121.95;3;0;NA;489;PROM;US;0.001;0.001;0.594
"8987";INDEX FUND US;2023-01-31;COST US;COSTCO WHOLESALECORP NEW COMAV;US;ACE;;1;NA;NA;1395.00;PROM;;;511.11;3;0;NA;713;PROM;US;0.003;0.001;0.866
"8987";INDEX FUND US;2023-01-31;CRM US;SALESFORCE.COM INC;US;ACE;;1;NA;NA;3150.00;PROM;;;167.94;3;0;NA;529;PROM;US;0.001;0.001;0.643
"8987";INDEX FUND US;2023-01-31;CSCO US;CISCO SYSTEM INC;US;ACE;;1;NA;NA;13043.00;PROM;;;48.69;3;0;NA;635;PROM;US;0.002;0.001;0.772
"8987";INDEX FUND US;2023-01-31;CSX US;CSX CORP;US;ACE;;1;NA;NA;6744.00;PROM;;;30.99;3;0;NA;209;PROM;US;0.002;0.001;0.254
"8987";INDEX FUND US;2023-01-31;CVS US;CVS CORPORATION;US;ACE;;1;NA;NA;4135.00;PROM;;;88.03;3;0;NA;364;PROM;US;0.000;0.000;0.442
"8987";INDEX FUND US;2023-01-31;CVX US;CHEVRON CORP;US;ACE;;1;NA;NA;5857.00;PROM;;;173.98;3;0;NA;1019;PROM;US;0.001;0.000;1.238
"8987";INDEX FUND US;2023-01-31;DE US;DEERE & CO;US;ACE;;1;NA;NA;915.00;PROM;;;422.95;3;0;NA;387;PROM;US;0.002;0.000;0.470
"8987";INDEX FUND US;2023-01-31;DHR US;DANAHER CORP;US;ACE;;1;NA;NA;2177.00;PROM;;;264.58;3;0;NA;576;PROM;US;0.001;0.001;0.700
"8987";INDEX FUND US;2023-01-31;DIS US;THE WALT DISNEY CO.;US;ACE;;1;NA;NA;5742.00;PROM;;;108.50;3;0;NA;623;PROM;US;0.001;0.000;0.757
"8987";INDEX FUND US;2023-01-31;DUK US;DUKE ENERGY CORP;US;ACE;;1;NA;NA;2425.00;PROM;;;102.27;3;0;NA;248;PROM;US;0.000;0.000;0.301
"8987";INDEX FUND US;2023-01-31;EL US;Estee Lauder Cos Inc/The;US;ACE;;1;NA;NA;729.00;PROM;;;277.09;3;0;NA;202;PROM;US;0.013;0.013;0.245
"8987";INDEX FUND US;2023-01-31;ELV US;Elevance Health Inc;US;ACE;;1;NA;NA;756.00;PROM;;;500.00;3;0;NA;378;PROM;US;0.001;0.000;0.459
"8987";INDEX FUND US;2023-01-31;EOG US;EOG RESOURCES INC;US;ACE;;1;NA;NA;1846.00;PROM;;;132.18;3;0;NA;244;PROM;US;0.001;0.001;0.296
"8987";INDEX FUND US;2023-01-31;EQIX US;equinix inc;US;OTROC;;1;NA;NA;287.00;PROM;;;738.68;3;0;NA;212;PROM;US;0.002;0.001;0.258
"8987";INDEX FUND US;2023-01-31;ETN US;EATON CORP PLC;US;ACE;;1;NA;NA;1255.00;PROM;;;162.55;3;0;NA;204;PROM;US;0.001;0.001;0.248
"8987";INDEX FUND US;2023-01-31;FISV US;Fiserv Inc;US;ACE;;1;NA;NA;1914.00;PROM;;;106.58;3;0;NA;204;PROM;US;0.001;0.000;0.248
"8987";INDEX FUND US;2023-01-31;GE US;GENERAL ELECTRIC CO.;US;ACE;;1;NA;NA;3454.00;PROM;;;80.49;3;0;NA;278;PROM;US;0.001;0.000;0.338
"8987";INDEX FUND US;2023-01-31;GILD US;GILEAD SCIENCES INCPERSHING LL;US;ACE;;1;NA;NA;3948.00;PROM;;;83.84;3;0;NA;331;PROM;US;0.002;0.000;0.402
"8987";INDEX FUND US;2023-01-31;GM US;GENERAL MOTORS CO;US;ACE;;1;NA;NA;4363.00;PROM;;;39.42;3;0;NA;172;PROM;US;0.000;0.000;0.209
"8987";INDEX FUND US;2023-01-31;GOOG US;GOOGLE INC-CL A;US;ACE;;1;NA;NA;17471.00;PROM;;;99.88;3;0;NA;1745;PROM;US;0.001;0.000;2.120
"8987";INDEX FUND US;2023-01-31;GOOGL US;GOOGLE INC-CL A;US;ACE;;1;NA;NA;18886.00;PROM;;;98.86;3;0;NA;1867;PROM;US;0.001;0.001;2.268
"8987";INDEX FUND US;2023-01-31;GS US;GOLDMAN SACHS GROUPINC COMPERS;US;ACE;;1;NA;NA;1075.00;PROM;;;365.58;3;0;NA;393;PROM;US;0.000;0.000;0.477
"8987";INDEX FUND US;2023-01-31;HD US;HOME DEPOT INC;US;ACE;;1;NA;NA;3225.00;PROM;;;324.34;3;0;NA;1046;PROM;US;0.062;0.001;1.271
"8987";INDEX FUND US;2023-01-31;HON US;HONEYWELL INTERNATIONAL INC.;US;ACE;;1;NA;NA;2122.00;PROM;;;208.77;3;0;NA;443;PROM;US;0.002;0.001;0.538
"8987";INDEX FUND US;2023-01-31;IBM US;INTERNATIONAL BUSINESS MACHINE;US;ACE;;1;NA;NA;2845.00;PROM;;;134.62;3;0;NA;383;PROM;US;0.002;0.000;0.465
"8987";INDEX FUND US;2023-01-31;ICE US;INTERCONTINENTAL EXCHANGE IN;US;ACE;;1;NA;NA;1759.00;PROM;;;107.45;3;0;NA;189;PROM;US;0.001;0.000;0.230
"8987";INDEX FUND US;2023-01-31;INTC US;INTEL CORPORATION;US;ACE;;1;NA;NA;12933.00;PROM;;;28.22;3;0;NA;365;PROM;US;0.000;0.000;0.443
"8987";INDEX FUND US;2023-01-31;INTU US;Intuit Inc;US;ACE;;1;NA;NA;844.00;PROM;;;422.99;3;0;NA;357;PROM;US;0.002;0.001;0.434
"8987";INDEX FUND US;2023-01-31;ISRG US;INTUITIVE SURGICAL INC;US;ACE;;1;NA;NA;1125.00;PROM;;;246.22;3;0;NA;277;PROM;US;0.002;0.002;0.337
"8987";INDEX FUND US;2023-01-31;ITW US;ILLINOIS TOOL WORKS;US;ACE;;1;NA;NA;975.00;PROM;;;236.92;3;0;NA;231;PROM;US;0.006;0.001;0.281
"8987";INDEX FUND US;2023-01-31;JNJ US;JOHNSON & JOHNSON;US;ACE;;1;NA;NA;8281.00;PROM;;;163.39;3;0;NA;1353;PROM;US;0.002;0.001;1.644
"8987";INDEX FUND US;2023-01-31;KO US;COCA-COLA CO/THE;US;ACE;;1;NA;NA;12941.00;PROM;;;61.36;3;0;NA;794;PROM;US;0.003;0.001;0.965
"8987";INDEX FUND US;2023-01-31;LIN US;Linde PLC;GB;ACE;;1;NA;NA;1570.00;PROM;;;331.21;3;0;NA;520;PROM;US;0.001;0.001;0.632
"8987";INDEX FUND US;2023-01-31;LLY US;ELI LILLY;US;ACE;;1;NA;NA;2544.00;PROM;;;344.34;3;0;NA;876;PROM;US;0.010;0.002;1.064
